"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2002"	"2002"	"Ethanol"	"T51.0"	17	1855309	Unreliable
	"New Mexico"	"35"	"2002"	"2002"	"Alcohol, unspecified"	"T51.9"	29	1855309	1.6
	"New Mexico"	"35"	"2002"	"2002"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	1855309	Unreliable
	"New Mexico"	"35"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	172	1855309	9.3
	"New Mexico"	"35"	"2002"	"2002"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	57	1855309	3.1
	"New Mexico"	"35"	"2002"	"2002"	"Accidental poisoning by and exposure to alcohol"	"X45"	32	1855309	1.7
	"New Mexico"	"35"	"2002"	"2002"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	1855309	Unreliable
	"New Mexico"	"35"	"2002"	"2002"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	23	1855309	1.2
	"New Mexico"	"35"	"2003"	"2003"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	37	1877574	2.0
	"New Mexico"	"35"	"2003"	"2003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	10	1877574	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	21	1877574	1.1
	"New Mexico"	"35"	"2003"	"2003"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	1877574	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	"Heroin"	"T40.1"	25	1877574	1.3
	"New Mexico"	"35"	"2003"	"2003"	"Other opioids"	"T40.2"	144	1877574	7.7
	"New Mexico"	"35"	"2003"	"2003"	"Methadone"	"T40.3"	33	1877574	1.8
	"New Mexico"	"35"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	23	1877574	1.2
	"New Mexico"	"35"	"2003"	"2003"	"Cocaine"	"T40.5"	111	1877574	5.9
	"New Mexico"	"35"	"2003"	"2003"	"Benzodiazepines"	"T42.4"	22	1877574	1.2
	"New Mexico"	"35"	"2003"	"2003"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	17	1877574	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	"Other and unspecified antidepressants"	"T43.2"	18	1877574	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	"Psychostimulants with abuse potential"	"T43.6"	24	1877574	1.3
	"New Mexico"	"35"	"2003"	"2003"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	321	1877574	17.1
	"New Mexico"	"35"	"2003"	"2003"	"Ethanol"	"T51.0"	20	1877574	1.1
	"New Mexico"	"35"	"2003"	"2003"	"Alcohol, unspecified"	"T51.9"	28	1877574	1.5
	"New Mexico"	"35"	"2003"	"2003"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	27	1877574	1.4
	"New Mexico"	"35"	"2003"	"2003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	208	1877574	11.1
	"New Mexico"	"35"	"2003"	"2003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	80	1877574	4.3
	"New Mexico"	"35"	"2003"	"2003"	"Accidental poisoning by and exposure to alcohol"	"X45"	44	1877574	2.3
	"New Mexico"	"35"	"2003"	"2003"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	14	1877574	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1877574	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	35	1903808	1.8
	"New Mexico"	"35"	"2004"	"2004"	"Bronchopneumonia, unspecified"	"J18.0"	11	1903808	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Heroin"	"T40.1"	33	1903808	1.7
	"New Mexico"	"35"	"2004"	"2004"	"Other opioids"	"T40.2"	98	1903808	5.1
	"New Mexico"	"35"	"2004"	"2004"	"Methadone"	"T40.3"	43	1903808	2.3
	"New Mexico"	"35"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	15	1903808	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Cocaine"	"T40.5"	87	1903808	4.6
	"New Mexico"	"35"	"2004"	"2004"	"Benzodiazepines"	"T42.4"	19	1903808	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	21	1903808	1.1
	"New Mexico"	"35"	"2004"	"2004"	"Other and unspecified antidepressants"	"T43.2"	23	1903808	1.2
	"New Mexico"	"35"	"2004"	"2004"	"Psychostimulants with abuse potential"	"T43.6"	28	1903808	1.5
	"New Mexico"	"35"	"2004"	"2004"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	302	1903808	15.9
	"New Mexico"	"35"	"2004"	"2004"	"Ethanol"	"T51.0"	13	1903808	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Alcohol, unspecified"	"T51.9"	32	1903808	1.7
	"New Mexico"	"35"	"2004"	"2004"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	27	1903808	1.4
	"New Mexico"	"35"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	167	1903808	8.8
	"New Mexico"	"35"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	74	1903808	3.9
	"New Mexico"	"35"	"2004"	"2004"	"Accidental poisoning by and exposure to alcohol"	"X45"	36	1903808	1.9
	"New Mexico"	"35"	"2004"	"2004"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	1903808	Unreliable
	"New Mexico"	"35"	"2004"	"2004"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	22	1903808	1.2
	"New Mexico"	"35"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	47	1932274	2.4
	"New Mexico"	"35"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	12	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	27	1932274	1.4
	"New Mexico"	"35"	"2005"	"2005"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Bronchopneumonia, unspecified"	"J18.0"	11	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Heroin"	"T40.1"	46	1932274	2.4
	"New Mexico"	"35"	"2005"	"2005"	"Other opioids"	"T40.2"	130	1932274	6.7
	"New Mexico"	"35"	"2005"	"2005"	"Methadone"	"T40.3"	28	1932274	1.4
	"New Mexico"	"35"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	12	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Cocaine"	"T40.5"	109	1932274	5.6
	"New Mexico"	"35"	"2005"	"2005"	"Benzodiazepines"	"T42.4"	41	1932274	2.1
	"New Mexico"	"35"	"2005"	"2005"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	16	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Other and unspecified antidepressants"	"T43.2"	18	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Psychostimulants with abuse potential"	"T43.6"	39	1932274	2.0
	"New Mexico"	"35"	"2005"	"2005"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	328	1932274	17.0
	"New Mexico"	"35"	"2005"	"2005"	"Ethanol"	"T51.0"	24	1932274	1.2
	"New Mexico"	"35"	"2005"	"2005"	"Alcohol, unspecified"	"T51.9"	34	1932274	1.8
	"New Mexico"	"35"	"2005"	"2005"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	26	1932274	1.3
	"New Mexico"	"35"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	185	1932274	9.6
	"New Mexico"	"35"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	112	1932274	5.8
	"New Mexico"	"35"	"2005"	"2005"	"Accidental poisoning by and exposure to alcohol"	"X45"	48	1932274	2.5
	"New Mexico"	"35"	"2005"	"2005"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	12	1932274	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	30	1932274	1.6
	"New York"	"36"	"1999"	"1999"	"Septicaemia, unspecified"	"A41.9"	11	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	25	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Unspecified diabetes mellitus, without complications"	"E14.9"	13	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	11	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	28	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	12	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	677	18882725	3.6
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	17	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	25	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	12	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	30	18882725	0.2
	"New York"	"36"	"1999"	"1999"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	39	18882725	0.2
	"New York"	"36"	"1999"	"1999"	"Cardiac arrest, unspecified"	"I46.9"	31	18882725	0.2
	"New York"	"36"	"1999"	"1999"	"Cardiomegaly"	"I51.7"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Bronchopneumonia, unspecified"	"J18.0"	23	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Pneumonia, unspecified"	"J18.9"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Hepatic failure, unspecified"	"K72.9"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Other and unspecified cirrhosis of liver"	"K74.6"	14	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Salicylates"	"T39.0"	15	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"4-Aminophenol derivatives"	"T39.1"	27	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Heroin"	"T40.1"	42	18882725	0.2
	"New York"	"36"	"1999"	"1999"	"Other opioids"	"T40.2"	49	18882725	0.3
	"New York"	"36"	"1999"	"1999"	"Methadone"	"T40.3"	121	18882725	0.6
	"New York"	"36"	"1999"	"1999"	"Other synthetic narcotics"	"T40.4"	18	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Cocaine"	"T40.5"	432	18882725	2.3
	"New York"	"36"	"1999"	"1999"	"Other and unspecified narcotics"	"T40.6"	474	18882725	2.5
	"New York"	"36"	"1999"	"1999"	"Barbiturates"	"T42.3"	17	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Benzodiazepines"	"T42.4"	81	18882725	0.4
	"New York"	"36"	"1999"	"1999"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	14	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	87	18882725	0.5
	"New York"	"36"	"1999"	"1999"	"Other and unspecified antidepressants"	"T43.2"	48	18882725	0.3
	"New York"	"36"	"1999"	"1999"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	13	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Psychostimulants with abuse potential"	"T43.6"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Antiallergic and antiemetic drugs"	"T45.0"	27	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	138	18882725	0.7
	"New York"	"36"	"1999"	"1999"	"Ethanol"	"T51.0"	103	18882725	0.5
	"New York"	"36"	"1999"	"1999"	"Alcohol, unspecified"	"T51.9"	81	18882725	0.4
	"New York"	"36"	"1999"	"1999"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	625	18882725	3.3
	"New York"	"36"	"1999"	"1999"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	181	18882725	1.0
	"New York"	"36"	"1999"	"1999"	"Accidental poisoning by and exposure to alcohol"	"X45"	175	18882725	0.9
	"New York"	"36"	"1999"	"1999"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	35	18882725	0.2
	"New York"	"36"	"1999"	"1999"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	55	18882725	0.3
	"New York"	"36"	"1999"	"1999"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	18882725	Unreliable
	"New York"	"36"	"1999"	"1999"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	26	18882725	0.1
	"New York"	"36"	"2000"	"2000"	"Unspecified diabetes mellitus, without complications"	"E14.9"	12	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	101	18976457	0.5
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	13	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	23	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	15	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	605	18976457	3.2
	"New York"	"36"	"2000"	"2000"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	16	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	16	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	45	18976457	0.2
	"New York"	"36"	"2000"	"2000"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	23	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Cardiac arrest, unspecified"	"I46.9"	49	18976457	0.3
	"New York"	"36"	"2000"	"2000"	"Intracerebral haemorrhage, unspecified"	"I61.9"	10	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Other and unspecified cirrhosis of liver"	"K74.6"	11	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Salicylates"	"T39.0"	12	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"4-Aminophenol derivatives"	"T39.1"	21	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Heroin"	"T40.1"	28	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Other opioids"	"T40.2"	35	18976457	0.2
	"New York"	"36"	"2000"	"2000"	"Methadone"	"T40.3"	95	18976457	0.5
	"New York"	"36"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	16	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Cocaine"	"T40.5"	348	18976457	1.8
	"New York"	"36"	"2000"	"2000"	"Other and unspecified narcotics"	"T40.6"	393	18976457	2.1
	"New York"	"36"	"2000"	"2000"	"Barbiturates"	"T42.3"	16	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Benzodiazepines"	"T42.4"	73	18976457	0.4
	"New York"	"36"	"2000"	"2000"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	64	18976457	0.3
	"New York"	"36"	"2000"	"2000"	"Other and unspecified antidepressants"	"T43.2"	47	18976457	0.2
	"New York"	"36"	"2000"	"2000"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	20	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Antiallergic and antiemetic drugs"	"T45.0"	30	18976457	0.2
	"New York"	"36"	"2000"	"2000"	"Cardiac-stimulant glycosides and drugs of similar action"	"T46.0"	11	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	114	18976457	0.6
	"New York"	"36"	"2000"	"2000"	"Ethanol"	"T51.0"	87	18976457	0.5
	"New York"	"36"	"2000"	"2000"	"Alcohol, unspecified"	"T51.9"	56	18976457	0.3
	"New York"	"36"	"2000"	"2000"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	13	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	472	18976457	2.5
	"New York"	"36"	"2000"	"2000"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	165	18976457	0.9
	"New York"	"36"	"2000"	"2000"	"Accidental poisoning by and exposure to alcohol"	"X45"	127	18976457	0.7
	"New York"	"36"	"2000"	"2000"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	13	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	47	18976457	0.2
	"New York"	"36"	"2000"	"2000"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	18976457	Unreliable
	"New York"	"36"	"2000"	"2000"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	20	18976457	0.1
	"New York"	"36"	"2001"	"2001"	"Septicaemia, unspecified"	"A41.9"	13	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Unspecified diabetes mellitus, without complications"	"E14.9"	20	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	50	19082838	0.3
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	18	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	13	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	21	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	37	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	23	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	729	19082838	3.8
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	19	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	22	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	12	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	65	19082838	0.3
	"New York"	"36"	"2001"	"2001"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	45	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Atherosclerotic heart disease"	"I25.1"	27	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Cardiac arrest, unspecified"	"I46.9"	38	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Bronchopneumonia, unspecified"	"J18.0"	29	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Hepatic failure, unspecified"	"K72.9"	11	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Other and unspecified cirrhosis of liver"	"K74.6"	33	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Salicylates"	"T39.0"	11	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"4-Aminophenol derivatives"	"T39.1"	32	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Heroin"	"T40.1"	59	19082838	0.3
	"New York"	"36"	"2001"	"2001"	"Other opioids"	"T40.2"	69	19082838	0.4
	"New York"	"36"	"2001"	"2001"	"Methadone"	"T40.3"	127	19082838	0.7
	"New York"	"36"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	31	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Cocaine"	"T40.5"	435	19082838	2.3
	"New York"	"36"	"2001"	"2001"	"Other and unspecified narcotics"	"T40.6"	427	19082838	2.2
	"New York"	"36"	"2001"	"2001"	"Barbiturates"	"T42.3"	24	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Benzodiazepines"	"T42.4"	74	19082838	0.4
	"New York"	"36"	"2001"	"2001"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	12	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	80	19082838	0.4
	"New York"	"36"	"2001"	"2001"	"Other and unspecified antidepressants"	"T43.2"	63	19082838	0.3
	"New York"	"36"	"2001"	"2001"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	29	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Antiallergic and antiemetic drugs"	"T45.0"	39	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	225	19082838	1.2
	"New York"	"36"	"2001"	"2001"	"Ethanol"	"T51.0"	115	19082838	0.6
	"New York"	"36"	"2001"	"2001"	"Alcohol, unspecified"	"T51.9"	47	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	14	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	593	19082838	3.1
	"New York"	"36"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	298	19082838	1.6
	"New York"	"36"	"2001"	"2001"	"Accidental poisoning by and exposure to alcohol"	"X45"	151	19082838	0.8
	"New York"	"36"	"2001"	"2001"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	19	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	32	19082838	0.2
	"New York"	"36"	"2001"	"2001"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	13	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	76	19082838	0.4
	"New York"	"36"	"2001"	"2001"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	19082838	Unreliable
	"New York"	"36"	"2001"	"2001"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	15	19082838	Unreliable
	"New York"	"36"	"2002"	"2002"	"Unspecified diabetes mellitus, without complications"	"E14.9"	16	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	41	19137800	0.2
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	24	19137800	0.1
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	43	19137800	0.2
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	57	19137800	0.3
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	14	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	729	19137800	3.8
	"New York"	"36"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	11	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	11	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	73	19137800	0.4
	"New York"	"36"	"2002"	"2002"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	49	19137800	0.3
	"New York"	"36"	"2002"	"2002"	"Atherosclerotic heart disease"	"I25.1"	18	19137800	Unreliable
	"New York"	"36"	"2002"	"2002"	"Cardiac arrest, unspecified"	"I46.9"	24	19137800	0.1
	"New York"	"36"	"2002"	"2002"	"Congestive heart failure"	"I50.0"	10	19137800	Unreliable
